"REF_DATE","GEO","DGUID","Statistics","Characteristics","Income, consumption and savings","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2005","Alberta","2016A000248","Distribution of value","55 to 64 years","Household disposable income","Percent","239","units","0","v1143408184","10.2.10.1","1.8","","","","1"
"2005","Alberta","2016A000248","Distribution of value","55 to 64 years","Household final consumption expenditure (HFCE)","Percent","239","units","0","v1143408203","10.2.10.8","1.7","","","","1"
"2005","Alberta","2016A000248","Distribution of value","65 years and over","Household disposable income","Percent","239","units","0","v1143410032","10.2.11.1","1.6","","","","1"
"2005","Alberta","2016A000248","Distribution of value","65 years and over","Household final consumption expenditure (HFCE)","Percent","239","units","0","v1143410051","10.2.11.8","1.2","","","","1"
"2005","Alberta","2016A000248","Value per household","All households","Household disposable income","Dollars","81","units","0","v116886788","10.3.1.1","71894","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Compensation of employees","Dollars","81","units","0","v116886789","10.3.1.2","72238","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Net mixed income","Dollars","81","units","0","v116886790","10.3.1.3","11251","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Property income received","Dollars","81","units","0","v116886791","10.3.1.4","10993","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Less: property income paid","Dollars","81","units","0","v116886792","10.3.1.5","3985","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Current transfers received","Dollars","81","units","0","v116886793","10.3.1.6","12572","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Less: current transfers paid","Dollars","81","units","0","v116886794","10.3.1.7","31175","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426806","10.3.1.24","15920","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426807","10.3.1.25","5805","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426808","10.3.1.26","6787","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426809","10.3.1.27","3328","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Adjusted household disposable income","Dollars","81","units","0","v1059426810","10.3.1.28","87814","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v116886795","10.3.1.8","68415","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Food and non-alcoholic beverages","Dollars","81","units","0","v116886796","10.3.1.9","5974","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Alcoholic beverages and tobacco","Dollars","81","units","0","v116886797","10.3.1.10","3060","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Clothing and footwear","Dollars","81","units","0","v116886798","10.3.1.11","3185","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Housing, water, electricity, gas and other fuels","Dollars","81","units","0","v116886799","10.3.1.12","14904","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Furnishings, household equipment and other goods and services related to the dwelling and property","Dollars","81","units","0","v116886800","10.3.1.13","4144","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Health","Dollars","81","units","0","v116886801","10.3.1.14","2535","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Transport","Dollars","81","units","0","v116886802","10.3.1.15","10795","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Communications","Dollars","81","units","0","v116886803","10.3.1.16","1714","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Recreation and culture","Dollars","81","units","0","v116886804","10.3.1.17","7601","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Education","Dollars","81","units","0","v116886805","10.3.1.18","758","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Food, beverage and accommodation services","Dollars","81","units","0","v116886806","10.3.1.19","5091","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Insurance and financial services","Dollars","81","units","0","v116886807","10.3.1.20","5626","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Miscellaneous goods and services","Dollars","81","units","0","v116886808","10.3.1.21","3028","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK)","Dollars","81","units","0","v1059426811","10.3.1.29","15920","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): education","Dollars","81","units","0","v1059426812","10.3.1.30","5805","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): health","Dollars","81","units","0","v1059426813","10.3.1.31","6787","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Social transfers in kind (STiK): other","Dollars","81","units","0","v1059426814","10.3.1.32","3328","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Household actual final consumption","Dollars","81","units","0","v1059426815","10.3.1.33","84335","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Change in pension entitlements","Dollars","81","units","0","v116886809","10.3.1.22","2734","","","","0"
"2005","Alberta","2016A000248","Value per household","All households","Household net saving","Dollars","81","units","0","v116886810","10.3.1.23","6213","","","","0"
"2005","Alberta","2016A000248","Value per household","Lowest income quintile","Household disposable income","Dollars","81","units","0","v1143393433","10.3.2.1","14515","","","","0"
"2005","Alberta","2016A000248","Value per household","Lowest income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143393452","10.3.2.8","41344","","","","0"
"2005","Alberta","2016A000248","Value per household","Second income quintile","Household disposable income","Dollars","81","units","0","v1143395281","10.3.3.1","34496","","","","0"
"2005","Alberta","2016A000248","Value per household","Second income quintile","Household final consumption expenditure (HFCE)","Dollars","81","units","0","v1143395300","10.3.3.8","43443","","","","0"
"2005","Alberta","2016A000248","Value per household","Third income quintile","Household disposable income","Dollars","81","units","0","v1143397129","10.3.4.1","46858","","","","0"
